id_client,loan_date,loan_due_date,payment_date,income,culture,hectar,total_hectares_client,loan_amount,loan_amount_term,rating,score,total_debt,default_status,transaction_type
CLIENT_1816,2030-06-05,2030-12-02,2030-11-25,72127.02,4,303.72,777.72,1063020.0,180,5,850,1063020.0,0,historic
CLIENT_1817,2023-01-06,2023-07-05,2023-06-30,430554.68,5,131.39,739.82,236502.0,180,1,445,365413.22,0,first
CLIENT_1817,2023-06-09,2024-06-03,2024-06-26,225625.4,4,177.06,739.82,619710.0,360,1,442,649039.47,1,historic
CLIENT_1817,2024-01-25,2024-07-23,2024-09-07,348138.06,6,340.73,739.82,511095.0,180,0,323,668020.96,1,historic
CLIENT_1817,2024-06-17,2024-12-14,2025-01-14,476820.68,2,307.66,739.82,769150.0,180,0,245,903026.03,1,historic
CLIENT_1817,2025-06-05,2026-05-31,2026-07-24,341355.98,1,116.06,739.82,348180.0,360,0,200,440339.04,1,historic
CLIENT_1817,2026-01-13,2027-01-08,2027-04-27,423523.53,5,135.64,739.82,244152.0,360,0,200,474219.56,1,historic
CLIENT_1817,2026-06-13,2027-06-08,2027-08-25,359539.59,3,298.31,739.82,596620.0,360,0,200,794270.2,1,historic
CLIENT_1817,2027-01-17,2027-07-16,2027-09-25,93580.1,5,86.9,739.82,156420.0,180,0,200,263479.32,1,historic
CLIENT_1818,2020-01-06,2020-07-04,2020-07-29,149270.66,5,362.71,918.27,652878.0,180,2,537,652878.0,1,first
CLIENT_1818,2020-06-08,2020-12-05,2021-02-02,74921.89,3,248.64,918.27,497280.0,180,1,495,497280.0,1,historic
CLIENT_1818,2021-06-21,2022-06-16,2022-07-23,403929.89,3,291.29,918.27,582580.0,360,1,420,929636.65,1,historic
CLIENT_1818,2022-06-25,2022-12-22,2023-02-14,281063.31,3,269.88,918.27,539760.0,180,0,347,581994.27,1,historic
CLIENT_1818,2023-01-27,2023-07-26,2023-09-25,106292.77,6,161.57,918.27,242355.0,180,0,316,279073.98,1,historic
CLIENT_1818,2023-06-27,2024-06-21,2024-10-08,477411.42,3,434.61,918.27,869220.0,360,0,257,1019227.36,1,historic
CLIENT_1818,2024-01-04,2024-07-02,2024-08-13,231927.27,6,428.32,918.27,642480.0,180,0,220,660791.92,1,historic
CLIENT_1818,2025-01-21,2025-07-20,2025-08-10,118595.62,5,423.05,918.27,761490.0,180,0,208,761490.0,1,historic
CLIENT_1818,2025-06-22,2025-12-19,2026-01-31,188873.95,1,123.27,918.27,369810.0,180,0,200,450418.16,1,historic
CLIENT_1818,2026-01-25,2027-01-20,2027-03-13,195966.7,5,204.34,918.27,367812.0,360,0,200,471920.29,1,historic
CLIENT_1819,2021-06-09,2021-12-06,2021-11-26,13422.81,1,145.66,676.59,436980.0,180,1,486,436980.0,0,first
CLIENT_1819,2022-01-20,2022-07-19,2022-07-13,467381.13,5,328.22,676.59,590796.0,180,2,516,975548.45,0,historic
CLIENT_1819,2023-01-26,2024-01-21,2024-01-16,92000.68,5,152.02,676.59,273636.0,360,2,522,274024.96,0,historic
CLIENT_1819,2024-01-26,2024-07-24,2024-07-15,188792.91,6,63.74,676.59,95610.0,180,2,520,158633.58,0,historic
CLIENT_1819,2024-06-24,2024-12-21,2024-12-11,272661.75,3,283.71,676.59,567420.0,180,2,540,760308.39,0,historic
CLIENT_1819,2025-01-27,2025-07-26,2025-07-18,400122.21,6,179.33,676.59,268995.0,180,2,568,386088.86,0,historic
CLIENT_1819,2026-06-10,2026-12-07,2026-12-07,364972.88,2,181.47,676.59,453675.0,180,3,605,715850.48,0,historic
CLIENT_1819,2027-01-10,2028-01-05,2028-01-05,74892.49,5,188.25,676.59,338850.0,360,3,628,338850.0,0,historic
CLIENT_1819,2027-06-09,2028-06-03,2028-06-01,254313.67,3,119.55,676.59,239100.0,360,3,643,294976.05,0,historic
CLIENT_1819,2028-01-23,2029-01-17,2029-01-22,349400.28,5,90.87,676.59,163566.0,360,3,642,311334.11,1,historic
CLIENT_1819,2028-06-27,2028-12-24,2029-01-11,28840.34,3,156.83,676.59,313660.0,180,2,527,313660.0,1,historic
CLIENT_1820,2020-01-04,2020-12-29,2020-12-20,370718.08,5,199.57,426.64,359226.0,360,1,423,458688.36,0,first
CLIENT_1820,2020-06-17,2021-06-12,2021-06-14,374927.79,1,167.38,426.64,502140.0,360,1,420,960490.83,1,historic
CLIENT_1820,2021-01-23,2022-01-18,2022-03-05,290934.46,6,153.8,426.64,230700.0,360,0,314,366007.14,1,historic
CLIENT_1820,2021-06-16,2021-12-13,2022-04-05,354209.23,1,143.87,426.64,431610.0,180,0,200,538660.21,1,historic
CLIENT_1820,2022-01-24,2022-07-23,2022-10-04,359032.53,5,119.88,426.64,215784.0,180,0,200,357340.28,1,historic
CLIENT_1820,2023-01-01,2023-06-30,2023-10-18,332538.92,5,123.7,426.64,222660.0,180,0,200,318309.4,1,historic
CLIENT_1820,2023-06-04,2024-05-29,2024-09-19,254363.0,4,42.17,426.64,147595.0,360,0,200,287957.26,1,historic
CLIENT_1820,2024-01-28,2024-07-26,2024-09-05,186905.21,5,180.15,426.64,324270.0,180,0,200,533177.76,1,historic
CLIENT_1820,2025-01-07,2026-01-02,2026-04-18,200719.75,6,200.19,426.64,300285.0,360,0,200,375427.6,1,historic
CLIENT_1820,2025-06-02,2025-11-29,2026-03-05,377377.59,3,114.13,426.64,228260.0,180,0,200,268495.45,1,historic
CLIENT_1820,2026-01-12,2026-07-11,2026-11-05,252818.96,5,163.2,426.64,293760.0,180,0,200,364759.92,1,historic
CLIENT_1820,2026-06-10,2027-06-05,2027-09-25,299060.0,4,57.7,426.64,201950.0,360,0,200,323707.69,1,historic
CLIENT_1820,2027-01-03,2027-07-02,2027-08-09,282671.05,6,77.25,426.64,115875.0,180,0,200,191381.08,1,historic
CLIENT_1820,2027-06-09,2027-12-06,2028-02-22,164564.91,3,203.62,426.64,407240.0,180,0,200,427267.67,1,historic
CLIENT_1820,2028-01-14,2028-07-12,2028-08-08,466612.46,6,144.86,426.64,217290.0,180,0,200,347868.21,1,historic
CLIENT_1821,2021-01-26,2021-07-25,2021-07-21,200437.69,6,126.83,430.09,190245.0,180,2,510,307257.11,0,first
CLIENT_1821,2022-01-09,2022-07-08,2022-07-11,322489.3,5,58.28,430.09,104904.0,180,2,535,151802.43,1,historic
CLIENT_1821,2022-06-07,2023-06-02,2023-07-26,202166.54,4,86.15,430.09,301525.0,360,1,427,543549.12,1,historic
CLIENT_1821,2023-01-01,2023-06-30,2023-07-21,496888.98,6,34.32,430.09,51480.0,180,0,335,66963.06,1,historic
CLIENT_1821,2023-06-06,2024-05-31,2024-08-12,309332.21,1,187.45,430.09,562350.0,360,0,325,780478.96,1,historic
CLIENT_1821,2024-01-09,2025-01-03,2025-01-06,21949.44,5,40.7,430.09,73260.0,360,0,210,73260.0,1,historic
CLIENT_1821,2024-06-02,2024-11-29,2024-12-23,212201.28,2,121.02,430.09,302550.0,180,0,200,326246.33,1,historic
CLIENT_1821,2025-06-02,2025-11-29,2026-03-26,357544.17,4,49.6,430.09,173600.0,180,0,200,296096.07,1,historic
CLIENT_1821,2026-01-25,2027-01-20,2027-02-19,72668.3,5,203.93,430.09,367074.0,360,0,200,367074.0,1,historic
CLIENT_1821,2026-06-11,2026-12-08,2027-01-03,173165.95,2,120.47,430.09,301175.0,180,0,200,485094.77,1,historic
CLIENT_1822,2022-01-24,2022-07-23,2022-10-26,281883.23,5,434.4,921.49,781920.0,180,0,362,813728.36,1,first
CLIENT_1822,2023-01-24,2024-01-19,2024-03-08,450054.94,5,212.04,921.49,381672.0,360,0,269,673281.07,1,historic
CLIENT_1822,2023-06-15,2023-12-12,2024-03-08,318952.1,3,259.27,921.49,518540.0,180,0,200,594707.57,1,historic
CLIENT_1822,2024-01-25,2025-01-19,2025-03-02,461862.69,5,198.52,921.49,357336.0,360,0,200,705980.9,1,historic
CLIENT_1822,2025-01-24,2026-01-19,2026-05-09,149021.49,5,178.0,921.49,320400.0,360,0,200,411456.24,1,historic
CLIENT_1822,2025-06-03,2025-11-30,2026-03-17,102513.15,1,206.97,921.49,620910.0,180,0,200,620910.0,1,historic
CLIENT_1822,2026-01-27,2026-07-26,2026-10-14,356532.93,5,94.03,921.49,169254.0,180,0,200,173277.81,1,historic
CLIENT_1822,2027-01-01,2027-06-30,2027-10-20,107543.5,6,184.56,921.49,276840.0,180,0,200,300143.96,1,historic
CLIENT_1822,2027-06-03,2027-11-30,2028-02-19,94712.44,3,457.55,921.49,915100.0,180,0,200,915100.0,1,historic
CLIENT_1822,2028-06-21,2029-06-16,2029-10-11,423612.69,3,311.53,921.49,623060.0,360,0,200,794349.89,1,historic
CLIENT_1822,2029-01-11,2030-01-06,2030-03-10,203691.85,6,239.33,921.49,358995.0,360,0,200,592448.75,1,historic
CLIENT_1823,2022-01-22,2023-01-17,2023-02-20,287900.06,5,7.39,54.56,13302.0,360,1,444,18400.21,1,first
CLIENT_1823,2022-06-05,2022-12-02,2023-01-29,18992.68,3,13.67,54.56,27340.0,180,1,431,44662.84,1,historic
CLIENT_1823,2023-06-28,2024-06-22,2024-09-24,81745.83,4,18.94,54.56,66290.0,360,0,378,69351.1,1,historic
CLIENT_1823,2024-01-20,2024-07-18,2024-09-06,450353.15,6,9.35,54.56,14025.0,180,0,265,19480.04,1,historic
CLIENT_1823,2025-01-21,2025-07-20,2025-09-25,423476.27,6,10.48,54.56,15720.0,180,0,238,22402.23,1,historic
CLIENT_1823,2025-06-26,2026-06-21,2026-08-25,10871.02,3,3.17,54.56,6340.0,360,0,200,12474.84,1,historic
CLIENT_1823,2026-01-16,2027-01-11,2027-01-31,154641.26,6,10.74,54.56,16110.0,360,0,200,21519.19,1,historic
CLIENT_1823,2027-06-23,2028-06-17,2028-08-11,59440.64,4,21.34,54.56,74690.0,360,0,200,118545.23,1,historic
CLIENT_1823,2028-01-03,2028-12-28,2029-02-16,454597.31,5,11.77,54.56,21186.0,360,0,200,23868.4,1,historic
CLIENT_1823,2028-06-25,2029-06-20,2029-07-14,129065.07,1,12.36,54.56,37080.0,360,0,200,55245.79,1,historic
CLIENT_1823,2029-01-15,2030-01-10,2030-04-26,151343.83,5,11.75,54.56,21150.0,360,0,200,40714.39,1,historic
CLIENT_1823,2030-01-27,2031-01-22,2031-03-28,85879.64,5,4.75,54.56,8550.0,360,0,200,12366.08,1,historic
CLIENT_1823,2031-06-27,2031-12-24,2032-01-25,349894.96,4,16.02,54.56,56070.0,180,0,200,68678.76,1,historic
CLIENT_1823,2032-06-14,2032-12-11,2033-03-30,73965.78,2,17.73,54.56,44325.0,180,0,200,72206.4,1,historic
CLIENT_1823,2033-01-11,2034-01-06,2034-02-11,78039.39,6,14.22,54.56,21330.0,360,0,200,34694.64,1,historic
CLIENT_1824,2020-01-14,2021-01-08,2021-04-15,318713.98,6,25.56,59.5,38340.0,360,0,285,43758.07,1,first
CLIENT_1824,2020-06-08,2020-12-05,2021-03-06,35849.92,3,22.63,59.5,45260.0,180,0,213,74916.42,1,historic
CLIENT_1824,2021-01-10,2022-01-05,2021-12-29,64716.88,6,6.57,59.5,9855.0,360,0,200,16730.83,0,historic
CLIENT_1824,2021-06-10,2021-12-07,2022-02-18,215633.64,2,8.53,59.5,21325.0,180,0,200,23432.65,1,historic
CLIENT_1824,2022-01-16,2023-01-11,2023-02-25,383411.7,5,25.53,59.5,45954.0,360,0,200,51428.29,1,historic
CLIENT_1824,2022-06-26,2023-06-21,2023-10-16,338343.98,3,19.23,59.5,38460.0,360,0,200,65672.96,1,historic
CLIENT_1824,2023-01-20,2024-01-15,2024-04-21,252813.96,5,16.77,59.5,30186.0,360,0,200,45819.27,1,historic
CLIENT_1824,2023-06-22,2023-12-19,2024-03-16,224947.8,3,15.23,59.5,30460.0,180,0,200,45467.15,1,historic
CLIENT_1824,2024-06-27,2024-12-24,2025-02-24,483007.04,4,14.79,59.5,51765.0,180,0,200,64421.93,1,historic
CLIENT_1824,2025-06-16,2025-12-13,2026-01-15,405432.58,4,7.55,59.5,26425.0,180,0,200,39317.24,1,historic
CLIENT_1824,2026-06-28,2026-12-25,2027-02-22,150056.38,2,16.06,59.5,40150.0,180,0,200,51734.93,1,historic
CLIENT_1824,2027-01-01,2027-06-30,2027-09-25,316456.63,5,14.61,59.5,26298.0,180,0,200,26390.38,1,historic
CLIENT_1824,2027-06-22,2027-12-19,2028-02-01,145218.04,4,18.35,59.5,64225.0,180,0,200,75843.66,1,historic
CLIENT_1824,2028-06-21,2028-12-18,2028-12-12,167773.73,3,27.83,59.5,55660.0,180,0,200,71908.83,0,historic
CLIENT_1824,2029-06-11,2029-12-08,2030-01-07,407045.32,4,20.39,59.5,71365.0,180,0,209,102264.82,1,historic
CLIENT_1825,2022-01-07,2023-01-02,2023-01-02,293105.4,5,181.37,663.64,326466.0,360,2,575,615281.04,0,first
CLIENT_1825,2022-06-28,2022-12-25,2022-12-23,206527.39,1,117.92,663.64,353760.0,180,3,609,480221.65,0,historic
CLIENT_1825,2023-06-21,2024-06-15,2024-06-17,232054.34,4,65.01,663.64,227535.0,360,3,603,382684.26,1,historic
CLIENT_1825,2024-01-19,2025-01-13,2025-01-04,368187.29,6,53.06,663.64,79590.0,360,2,548,100025.6,0,historic
CLIENT_1825,2025-01-18,2025-07-17,2025-07-10,136980.08,5,223.07,663.64,401526.0,180,2,552,410099.73,0,historic
CLIENT_1825,2025-06-22,2025-12-19,2025-12-15,76110.13,4,319.81,663.64,1119335.0,180,2,584,1119335.0,0,historic
CLIENT_1825,2026-06-16,2027-06-11,2027-06-04,102528.95,1,115.89,663.64,347670.0,360,2,588,347670.0,0,historic
CLIENT_1825,2027-01-01,2027-12-27,2027-12-29,21767.97,6,91.12,663.64,136680.0,360,3,620,136680.0,1,historic
CLIENT_1825,2027-06-28,2028-06-22,2028-06-14,221360.69,3,169.35,663.64,338700.0,360,2,548,490150.1,0,historic
CLIENT_1825,2028-01-02,2028-06-30,2028-06-24,217689.65,5,128.48,663.64,231264.0,180,2,531,242459.2,0,historic
CLIENT_1826,2022-01-27,2022-07-26,2022-07-23,342124.86,5,389.31,809.17,700758.0,180,2,524,826345.16,0,first
CLIENT_1826,2023-01-24,2024-01-19,2024-01-16,239020.76,5,142.28,809.17,256104.0,360,2,557,504497.71,0,historic
CLIENT_1826,2023-06-08,2024-06-02,2024-05-26,200191.68,2,363.87,809.17,909675.0,360,2,594,909675.0,0,historic
CLIENT_1826,2024-06-17,2025-06-12,2025-06-10,425253.45,2,226.18,809.17,565450.0,360,3,629,795115.26,0,historic
CLIENT_1826,2025-06-13,2026-06-08,2026-06-20,180166.64,3,356.28,809.17,712560.0,360,3,649,712560.0,1,historic
CLIENT_1826,2026-01-09,2026-07-08,2026-07-23,327900.69,6,142.35,809.17,213525.0,180,3,611,278344.01,1,historic
CLIENT_1826,2026-06-22,2027-06-17,2027-06-18,197938.31,3,133.29,809.17,266580.0,360,2,553,490125.43,1,historic
CLIENT_1826,2027-01-20,2028-01-15,2028-02-24,472616.48,5,98.76,809.17,177768.0,360,1,497,324804.64,1,historic
CLIENT_1826,2028-01-26,2028-07-24,2028-07-27,96957.2,6,57.4,809.17,86100.0,180,1,469,87941.15,1,historic
CLIENT_1826,2029-01-03,2029-12-29,2030-04-01,354366.04,6,84.34,809.17,126510.0,360,0,391,143849.71,1,historic
CLIENT_1827,2021-01-08,2022-01-03,2022-01-05,151482.7,5,55.68,661.29,100224.0,360,3,681,104529.73,1,first
CLIENT_1827,2021-06-18,2022-06-13,2022-07-13,29640.57,2,133.7,661.29,334250.0,360,2,596,334250.0,1,historic
CLIENT_1827,2022-01-05,2022-12-31,2022-12-27,388488.49,6,299.99,661.29,449985.0,360,2,553,662370.85,0,historic
CLIENT_1827,2022-06-21,2022-12-18,2022-12-14,250494.89,2,297.46,661.29,743650.0,180,2,571,748696.36,0,historic
CLIENT_1827,2023-06-23,2023-12-20,2023-12-23,28053.48,4,215.5,661.29,754250.0,180,3,611,754250.0,1,historic
CLIENT_1827,2024-06-19,2025-06-14,2025-06-30,170546.19,4,91.55,661.29,320425.0,360,1,494,363131.63,1,historic
CLIENT_1827,2025-01-18,2025-07-17,2025-10-18,307195.71,6,329.47,661.29,494205.0,180,0,386,697333.81,1,historic
CLIENT_1827,2025-06-16,2026-06-11,2026-09-29,409125.28,2,217.23,661.29,543075.0,360,0,369,563254.42,1,historic
CLIENT_1827,2026-01-07,2026-07-06,2026-10-06,103405.39,6,45.78,661.29,68670.0,180,0,250,125663.29,1,historic
CLIENT_1827,2026-06-18,2027-06-13,2027-10-10,445198.48,3,197.61,661.29,395220.0,360,0,200,516612.23,1,historic
CLIENT_1827,2027-06-16,2028-06-10,2028-10-02,6317.44,3,118.76,661.29,237520.0,360,0,200,237520.0,1,historic
CLIENT_1827,2028-06-16,2029-06-11,2029-09-18,123353.26,2,157.74,661.29,394350.0,360,0,200,394350.0,1,historic
CLIENT_1828,2022-06-18,2023-06-13,2023-08-01,347200.79,4,141.65,330.83,495775.0,360,0,296,619412.92,1,first
CLIENT_1828,2023-01-11,2024-01-06,2024-03-11,164468.71,6,47.85,330.83,71775.0,360,0,200,77081.54,1,historic
CLIENT_1828,2024-01-26,2025-01-20,2025-03-12,31072.28,6,38.08,330.83,57120.0,360,0,200,92082.39,1,historic
CLIENT_1828,2025-01-23,2025-07-22,2025-11-09,55647.53,6,142.86,330.83,214290.0,180,0,200,214290.0,1,historic
CLIENT_1828,2025-06-01,2025-11-28,2025-12-28,292267.76,1,96.01,330.83,288030.0,180,0,200,555557.65,1,historic
CLIENT_1828,2026-01-08,2026-07-07,2026-08-19,445267.56,5,29.36,330.83,52848.0,180,0,200,77233.41,1,historic
CLIENT_1828,2026-06-21,2027-06-16,2027-07-12,379838.53,3,96.25,330.83,192500.0,360,0,200,301553.64,1,historic
CLIENT_1828,2027-01-02,2027-07-01,2027-09-04,361637.01,6,29.33,330.83,43995.0,180,0,200,46404.4,1,historic
CLIENT_1829,2023-01-10,2024-01-05,2024-01-05,27204.16,6,108.37,777.9,162555.0,360,2,518,162555.0,0,first
CLIENT_1829,2024-01-11,2025-01-05,2024-12-29,326023.88,5,194.36,777.9,349848.0,360,2,507,598818.03,0,historic
CLIENT_1829,2024-06-04,2025-05-30,2025-06-14,136711.37,3,310.6,777.9,621200.0,360,2,546,621200.0,1,historic
CLIENT_1829,2025-01-20,2026-01-15,2026-01-11,16250.05,6,73.83,777.9,110745.0,360,2,526,110745.0,0,historic
CLIENT_1829,2025-06-25,2026-06-20,2026-06-10,188467.89,3,137.3,777.9,274600.0,360,2,514,519412.28,0,historic
CLIENT_1829,2026-06-26,2026-12-23,2026-12-23,376759.2,3,162.63,777.9,325260.0,180,2,547,516068.73,0,historic
CLIENT_1829,2027-06-24,2027-12-21,2027-12-16,28163.06,4,321.96,777.9,1126860.0,180,2,554,1126860.0,0,historic
CLIENT_1829,2028-06-09,2028-12-06,2028-12-26,27525.73,3,139.0,777.9,278000.0,180,2,592,278000.0,1,historic
CLIENT_1829,2029-06-21,2029-12-18,2030-01-18,76890.96,4,237.4,777.9,830900.0,180,1,477,830900.0,1,historic
CLIENT_1829,2030-01-02,2030-12-28,2030-12-26,380497.63,5,170.04,777.9,306072.0,360,1,423,510797.84,0,historic
CLIENT_1829,2030-06-07,2030-12-04,2030-12-05,325211.06,3,191.39,777.9,382780.0,180,1,441,724584.02,1,historic
CLIENT_1829,2031-06-06,2031-12-03,2031-12-20,333050.42,1,203.59,777.9,610770.0,180,1,405,922461.37,1,historic
CLIENT_1829,2032-01-07,2032-07-05,2032-08-03,198246.71,5,140.07,777.9,252126.0,180,0,293,294650.59,1,historic
CLIENT_1830,2021-06-17,2022-06-12,2022-06-06,453311.87,4,106.22,908.03,371770.0,360,5,760,694256.09,0,first
CLIENT_1830,2022-06-15,2023-06-10,2023-06-16,406234.37,1,300.21,908.03,900630.0,360,4,740,1192312.71,1,historic
CLIENT_1830,2023-01-15,2024-01-10,2024-01-13,416000.07,5,103.79,908.03,186822.0,360,3,663,316771.58,1,historic
CLIENT_1830,2023-06-13,2023-12-10,2023-12-10,200548.17,1,131.83,908.03,395490.0,180,3,647,541683.06,0,historic
CLIENT_1830,2024-01-21,2025-01-15,2025-01-07,313283.46,6,90.85,908.03,136275.0,360,3,686,153637.88,0,historic
CLIENT_1830,2024-06-02,2024-11-29,2024-11-24,446306.13,4,251.06,908.03,878710.0,180,4,708,883755.83,0,historic
CLIENT_1830,2025-06-02,2026-05-28,2026-05-26,480211.37,4,451.39,908.03,1579865.0,360,4,738,1579865.0,0,historic
CLIENT_1830,2026-01-13,2027-01-08,2027-01-02,188417.44,6,81.88,908.03,122820.0,360,4,746,153927.41,0,historic
CLIENT_1830,2027-01-15,2027-07-14,2027-07-20,400982.62,6,366.81,908.03,550215.0,180,5,763,585542.25,1,historic
CLIENT_1830,2028-01-26,2028-07-24,2028-07-27,33811.35,5,415.14,908.03,747252.0,180,4,744,747252.0,1,historic
CLIENT_1831,2023-06-11,2023-12-08,2023-12-04,70969.19,4,195.62,576.15,684670.0,180,3,654,684670.0,0,first
CLIENT_1831,2024-06-21,2024-12-18,2024-12-20,363188.5,4,229.5,576.15,803250.0,180,3,665,948736.05,1,historic
CLIENT_1831,2025-06-08,2025-12-05,2025-12-01,99200.01,4,234.7,576.15,821450.0,180,2,575,821450.0,0,historic
CLIENT_1831,2026-06-20,2026-12-17,2026-12-11,329289.68,4,272.96,576.15,955360.0,180,2,579,963223.29,0,historic
CLIENT_1831,2027-06-06,2027-12-03,2027-11-29,451859.61,4,37.57,576.15,131495.0,180,3,617,165976.87,0,historic
CLIENT_1831,2028-01-03,2028-12-28,2028-12-28,88598.22,6,116.74,576.15,175110.0,360,3,626,212541.85,0,historic
CLIENT_1831,2028-06-12,2028-12-09,2028-12-01,186479.73,1,128.04,576.15,384120.0,180,3,623,403771.17,0,historic
CLIENT_1831,2029-06-18,2029-12-15,2029-12-18,120887.97,4,265.88,576.15,930580.0,180,3,643,930580.0,1,historic
CLIENT_1831,2030-06-07,2031-06-02,2031-05-29,271190.66,4,249.67,576.15,873845.0,360,3,627,873845.0,0,historic
CLIENT_1831,2031-01-13,2031-07-12,2031-07-15,190797.71,5,162.29,576.15,292122.0,180,3,628,445411.37,1,historic
CLIENT_1831,2031-06-16,2032-06-10,2032-06-06,420156.58,4,120.22,576.15,420770.0,360,3,603,464542.7,0,historic
CLIENT_1831,2032-01-10,2033-01-04,2033-01-01,189056.53,6,194.69,576.15,292035.0,360,3,607,348785.37,0,historic
CLIENT_1831,2032-06-26,2032-12-23,2032-12-15,244127.77,1,275.32,576.15,825960.0,180,3,626,825960.0,0,historic
CLIENT_1832,2022-06-24,2022-12-21,2022-12-11,143239.94,4,62.9,379.64,220150.0,180,4,721,289071.17,0,first
CLIENT_1832,2023-01-24,2024-01-19,2024-01-11,94205.95,6,63.26,379.64,94890.0,360,5,759,171130.85,0,historic
CLIENT_1832,2024-01-20,2025-01-14,2025-01-11,449987.2,6,110.78,379.64,166170.0,360,5,762,220916.22,0,historic
CLIENT_1832,2024-06-01,2024-11-28,2024-11-30,73830.91,3,107.4,379.64,214800.0,180,5,802,215308.81,1,historic
CLIENT_1832,2025-01-19,2026-01-14,2026-01-09,111684.59,5,147.26,379.64,265068.0,360,5,781,305577.75,0,historic
CLIENT_1832,2026-01-15,2026-07-14,2026-07-05,275601.77,6,42.86,379.64,64290.0,180,5,802,105936.26,0,historic
CLIENT_1832,2026-06-24,2026-12-21,2026-12-18,90197.15,1,36.8,379.64,110400.0,180,5,790,199676.73,0,historic
CLIENT_1832,2027-01-12,2027-07-11,2027-07-13,281319.02,5,45.86,379.64,82548.0,180,5,808,145745.35,1,historic
CLIENT_1832,2027-06-28,2027-12-25,2027-12-21,51453.32,3,181.1,379.64,362200.0,180,5,779,362200.0,0,historic
CLIENT_1832,2028-01-01,2028-12-26,2028-12-28,431333.08,6,182.8,379.64,274200.0,360,5,801,381858.83,1,historic
CLIENT_1832,2028-06-08,2029-06-03,2029-05-26,123711.84,2,125.53,379.64,313825.0,360,5,785,326262.49,0,historic
CLIENT_1832,2029-01-10,2029-07-09,2029-07-09,160303.74,6,45.21,379.64,67815.0,180,5,825,118051.05,0,historic
CLIENT_1833,2022-01-19,2022-07-18,2022-07-28,86845.4,5,182.86,571.91,329148.0,180,1,426,329148.0,1,first
CLIENT_1833,2022-06-24,2023-06-19,2023-07-10,123091.11,4,227.05,571.91,794675.0,360,0,312,794675.0,1,historic
CLIENT_1833,2023-01-14,2023-07-13,2023-11-10,152820.24,6,254.36,571.91,381540.0,180,0,244,411312.8,1,historic
CLIENT_1833,2024-01-25,2024-07-23,2024-11-18,35437.93,5,199.01,571.91,358218.0,180,0,200,358218.0,1,historic
CLIENT_1833,2025-01-06,2025-07-05,2025-10-27,364702.16,6,192.11,571.91,288165.0,180,0,200,418729.35,1,historic
CLIENT_1833,2025-06-16,2025-12-13,2026-02-20,376346.08,4,53.25,571.91,186375.0,180,0,200,343799.37,1,historic
CLIENT_1833,2026-01-24,2026-07-23,2026-10-20,293726.6,5,38.96,571.91,70128.0,180,0,200,130169.66,1,historic
CLIENT_1833,2027-01-11,2028-01-06,2028-01-28,71881.84,5,232.2,571.91,417960.0,360,0,200,417960.0,1,historic
CLIENT_1833,2027-06-03,2028-05-28,2028-07-17,464231.4,4,155.06,571.91,542710.0,360,0,200,1084442.2,1,historic
CLIENT_1833,2028-01-14,2029-01-08,2029-03-20,258212.96,5,130.56,571.91,235008.0,360,0,200,390660.0,1,historic
CLIENT_1833,2028-06-14,2028-12-11,2029-01-30,431307.73,2,242.33,571.91,605825.0,180,0,200,915578.53,1,historic
CLIENT_1834,2022-06-10,2022-12-07,2022-12-02,368189.64,1,71.53,390.98,214590.0,180,5,797,231273.19,0,first
CLIENT_1834,2023-01-10,2024-01-05,2023-12-28,279269.66,5,30.98,390.98,55764.0,360,5,811,85974.44,0,historic
CLIENT_1834,2023-06-11,2023-12-08,2023-12-02,499338.93,2,128.9,390.98,322250.0,180,5,818,426106.2,0,historic
CLIENT_1834,2024-01-16,2025-01-10,2025-01-05,242170.34,6,137.75,390.98,206625.0,360,5,846,293458.07,0,historic
CLIENT_1834,2025-01-14,2025-07-13,2025-07-12,188025.53,6,46.5,390.98,69750.0,180,5,835,104484.91,0,historic
CLIENT_1834,2026-01-19,2027-01-14,2027-01-16,233038.95,5,92.72,390.98,166896.0,360,5,850,268404.3,1,historic
CLIENT_1834,2026-06-24,2027-06-19,2027-06-12,401235.61,2,58.2,390.98,145500.0,360,5,814,154018.08,0,historic
CLIENT_1834,2027-01-16,2028-01-11,2028-01-10,351353.66,6,193.01,390.98,289515.0,360,5,818,424001.91,0,historic
CLIENT_1834,2027-06-27,2028-06-21,2028-06-11,111865.62,2,110.96,390.98,277400.0,360,5,820,302937.63,0,historic
CLIENT_1834,2028-06-26,2029-06-21,2029-06-24,416976.28,1,41.93,390.98,125790.0,360,5,841,172013.85,1,historic
CLIENT_1834,2029-01-16,2030-01-11,2030-01-02,199133.02,5,81.04,390.98,145872.0,360,5,753,241003.74,0,historic
CLIENT_1834,2030-01-26,2030-07-25,2030-07-22,322413.62,5,140.85,390.98,253530.0,180,5,769,366616.62,0,historic
CLIENT_1834,2030-06-15,2031-06-10,2031-06-17,191316.61,4,52.41,390.98,183435.0,360,5,806,196367.01,1,historic
CLIENT_1834,2031-01-17,2032-01-12,2032-01-12,75659.99,6,87.2,390.98,130800.0,360,5,793,220483.77,0,historic
CLIENT_1834,2031-06-20,2031-12-17,2031-12-16,273955.19,3,184.07,390.98,368140.0,180,5,826,496819.86,0,historic
CLIENT_1834,2032-06-08,2032-12-05,2032-12-02,116910.33,1,112.28,390.98,336840.0,180,5,850,338609.41,0,historic
