id_client,culture,hectar,parcelas,rating,score,endividamento_curto,endividamento_medio,endividamento_longo,inadimplencia,amount
14623,Arroz,2,12,B,507,8083,29616,45338,1,20132
14624,Feijão,3,24,C,337,6310,36688,85890,0,18450
14625,Trigo,18,18,D,376,16312,9915,96207,1,99792
14626,Trigo,50,6,C,711,10532,32448,20190,1,277200
14627,Feijão,28,24,D,519,933,27791,8552,0,172200
14628,Milho,6,6,A,636,18560,17660,17126,1,64944
14629,Milho,21,24,D,818,357,41637,85620,1,227304
14630,Milho,4,12,A,327,11723,33126,75089,1,43296
14631,Milho,42,12,C,379,18964,29125,72878,0,454608
14632,Feijão,14,10,C,421,5238,29483,3776,1,86100
14633,Trigo,25,8,C,368,6493,16738,43873,0,138600
14634,Arroz,31,24,C,585,505,21403,78804,1,312046
14635,Trigo,43,24,C,660,3490,44345,43856,0,238392
14636,Trigo,35,12,A,681,3311,11913,25404,0,194040
14637,Feijão,6,24,B,636,13783,37372,43631,1,36900
14638,Trigo,47,6,C,512,11241,24189,21870,1,260568
14639,Milho,41,6,A,463,7038,28903,23552,0,443784
14640,Soja,35,6,A,693,8020,38155,44603,1,161875
14641,Milho,33,8,A,772,14794,3262,32065,0,357192
14642,Milho,43,18,D,461,583,44272,157,0,465432
14643,Arroz,8,12,C,547,9300,49433,84164,0,80528
14644,Feijão,10,18,B,620,13622,17037,57978,1,61500
14645,Feijão,44,10,D,639,17292,4676,69594,0,270600
14646,Soja,43,18,B,567,10168,19297,94620,1,198875
14647,Feijão,9,10,C,472,5386,24567,73775,1,55350
14648,Soja,13,12,C,622,111,17517,98966,0,60125
14649,Feijão,20,8,C,342,17919,13474,78162,1,123000
14650,Trigo,42,12,D,310,5613,47363,56910,1,232848
14651,Milho,41,18,D,442,18978,45224,31261,0,443784
14652,Milho,39,6,C,412,18527,28618,80928,0,422136
14653,Arroz,41,8,C,729,8175,40602,53952,0,412706
14654,Arroz,5,24,D,680,14891,1861,7135,0,50330
14655,Feijão,14,8,D,534,19513,32592,71315,1,86100
14656,Feijão,47,12,A,365,11190,29173,39699,0,289050
14657,Soja,42,12,A,836,16735,6831,43374,0,194250
14658,Feijão,47,6,C,584,6646,33370,66827,1,289050
14659,Feijão,36,6,A,364,17859,45343,60811,0,221400
14660,Soja,39,18,C,738,1525,10045,41838,1,180375
14661,Milho,36,8,D,448,4212,18339,15665,0,389664
14662,Trigo,17,24,A,508,8009,32720,34461,0,94248
14663,Arroz,49,18,A,601,6921,27828,64338,0,493234
14664,Milho,9,12,C,489,11714,13476,66682,0,97416
14665,Feijão,11,8,D,787,18001,17229,14743,1,67650
14666,Soja,36,18,A,602,9157,13543,34237,1,166500
14667,Feijão,26,6,A,493,8037,25787,35896,1,159900
14668,Trigo,27,18,C,459,5227,34363,47196,0,149688
14669,Milho,8,6,D,496,3178,32602,21411,0,86592
14670,Trigo,11,10,D,385,11351,27325,23457,1,60984
14671,Trigo,39,18,B,508,7096,44963,19652,0,216216
14672,Milho,7,6,A,417,16938,13312,6774,1,75768
14673,Milho,26,6,A,663,2383,41111,80627,0,281424
14674,Arroz,21,18,B,360,9422,603,669,0,211386
14675,Feijão,31,6,C,559,3470,22606,98951,0,190650
14676,Milho,7,24,C,402,12661,47998,38192,0,75768
14677,Milho,43,8,D,433,17520,16843,62366,1,465432
14678,Milho,22,18,A,386,15163,46444,83698,0,238128
14679,Trigo,34,8,C,707,12241,11629,69494,0,188496
14680,Trigo,47,8,B,519,12701,3873,29783,1,260568
14681,Arroz,2,8,C,630,13952,47215,50137,0,20132
14682,Trigo,21,12,A,755,1985,10569,15842,0,116424
14683,Feijão,44,10,C,434,13788,18552,75190,1,270600
14684,Trigo,23,24,B,647,12348,27338,40171,0,127512
14685,Soja,13,8,C,405,451,29296,19482,0,60125
14686,Trigo,28,8,C,687,5158,39628,59624,0,155232
14687,Arroz,32,12,D,529,4876,27437,98542,0,322112
14688,Soja,19,24,A,571,4753,22373,16776,0,87875
14689,Trigo,35,10,B,614,6903,5594,21407,0,194040
14690,Trigo,34,24,D,340,347,41787,61739,0,188496
14691,Milho,50,8,C,816,1018,36117,61216,1,541200
14692,Trigo,49,6,D,344,19754,13594,51633,1,271656
14693,Milho,14,10,D,768,15571,33570,96961,1,151536
14694,Arroz,14,18,B,472,14449,3970,81312,0,140924
14695,Trigo,26,10,D,541,11652,49967,94354,1,144144
14696,Feijão,22,8,B,690,19588,28837,90640,0,135300
14697,Soja,40,10,D,320,14857,29369,21630,1,185000
14698,Soja,18,12,A,842,19641,27726,22961,0,83250
14699,Arroz,1,8,C,477,8588,25581,52192,0,10066
14700,Arroz,15,8,C,311,17877,40403,47861,0,150990
14701,Trigo,2,8,B,839,626,31253,90464,0,11088
14702,Arroz,37,8,C,355,4122,33423,59992,1,372442
14703,Feijão,17,6,C,758,6683,31735,89622,0,104550
14704,Trigo,33,18,A,632,4019,49974,97359,1,182952
14705,Soja,23,18,C,824,5961,6163,67723,1,106375
14706,Soja,31,12,D,517,10922,37824,80318,0,143375
14707,Milho,4,8,A,474,16805,29006,75971,0,43296
14708,Feijão,10,8,B,669,7834,22596,8477,1,61500
14709,Feijão,39,8,A,392,18341,29730,67603,0,239850
14710,Arroz,40,24,B,672,9306,38150,31690,1,402640
14711,Milho,3,18,C,333,14349,34974,10032,0,32472
14712,Soja,17,6,C,647,13661,11609,90990,0,78625
14713,Trigo,17,8,D,417,16587,8923,27155,0,94248
14714,Trigo,31,18,A,734,1325,22191,88319,0,171864
14715,Soja,38,8,A,356,970,9092,30564,0,175750
14716,Arroz,1,10,B,839,12229,33721,83192,1,10066
14717,Milho,23,10,A,471,15244,46816,31384,0,248952
14718,Trigo,5,6,D,535,17627,2983,12916,0,27720
14719,Trigo,34,18,C,538,9185,14205,23712,0,188496
14720,Trigo,7,24,A,573,11014,12000,69151,1,38808
14721,Feijão,37,12,B,812,13772,31061,9411,1,227550
14722,Milho,11,10,A,832,2391,15737,2848,1,119064
14723,Milho,16,6,D,800,6878,2788,21795,0,173184
14724,Feijão,43,10,B,598,11348,6122,82386,0,264450
14725,Soja,25,12,D,817,2182,14979,81475,1,115625
14726,Arroz,45,6,B,637,536,44876,73828,0,452970
14727,Arroz,16,12,C,321,6665,34064,53458,1,161056
14728,Arroz,44,10,D,716,5696,4581,56536,0,442904
14729,Feijão,2,10,C,543,7677,13826,77318,0,12300
14730,Soja,7,24,B,367,1064,28838,24511,1,32375
14731,Trigo,10,18,C,393,18971,40754,77846,1,55440
14732,Milho,48,12,C,845,2509,11383,11691,0,519552
14733,Arroz,9,18,D,562,2626,49730,92805,0,90594
14734,Arroz,17,8,D,742,13915,24950,19204,0,171122
14735,Soja,33,12,C,644,11819,45642,95785,1,152625
14736,Soja,50,10,B,824,10599,3983,78849,0,231250
14737,Trigo,4,6,A,841,4748,5536,73749,0,22176
14738,Feijão,47,18,C,668,3048,3580,57465,1,289050
14739,Feijão,14,12,A,804,5959,429,12421,0,86100
14740,Arroz,30,18,B,361,7039,18116,18425,0,301980
14741,Milho,1,10,D,629,18318,46503,55868,1,10824
14742,Feijão,22,6,C,616,7277,15093,34293,0,135300
14743,Arroz,30,12,D,638,12680,26513,66182,0,301980
14744,Soja,28,6,D,793,5159,29670,93119,0,129500
14745,Trigo,38,6,B,481,1875,5911,9017,0,210672
14746,Milho,12,12,B,434,8053,36169,77634,0,129888
14747,Soja,18,12,C,400,9964,38795,80252,0,83250
14748,Arroz,17,6,C,583,10472,41870,56123,1,171122
14749,Trigo,11,18,D,694,584,46665,82640,1,60984
14750,Milho,43,6,A,490,8622,33198,62088,0,465432
14751,Soja,1,12,D,802,9200,45383,4109,0,4625
14752,Milho,17,10,A,735,9199,26306,40092,0,184008
14753,Trigo,43,8,C,388,13066,1269,66574,1,238392
14754,Soja,34,8,D,444,4722,28003,67495,0,157250
14755,Arroz,11,8,B,849,6824,48805,214,0,110726
14756,Feijão,24,8,A,390,12816,33607,25824,1,147600
14757,Trigo,3,8,D,647,17697,13405,24276,0,16632
14758,Arroz,12,12,B,662,12462,14815,30806,1,120792
14759,Feijão,34,12,A,636,12233,22344,39693,1,209100
14760,Feijão,34,8,A,753,4896,11985,323,1,209100
14761,Arroz,16,18,C,372,16752,23751,77290,0,161056
14762,Trigo,4,12,D,581,8318,48244,96489,0,22176
14763,Feijão,43,24,A,783,11826,23891,63745,1,264450
14764,Trigo,14,12,D,434,11114,42430,6985,1,77616
14765,Milho,6,6,D,577,12560,42576,26118,0,64944
14766,Soja,34,8,D,558,9332,43584,57922,0,157250
14767,Soja,37,24,B,479,19804,48835,51240,0,171125
14768,Feijão,17,8,C,543,5126,19083,88954,1,104550
14769,Arroz,22,18,A,419,17854,31478,45589,1,221452
14770,Feijão,9,18,C,606,12945,22395,62828,1,55350
14771,Soja,36,18,C,507,7202,42525,12476,0,166500
14772,Trigo,16,8,A,409,2628,3494,2210,0,88704
14773,Trigo,16,24,B,708,9995,25404,22787,1,88704
14774,Soja,49,6,D,358,8874,7575,86500,1,226625
14775,Feijão,27,10,C,597,4604,22235,57890,1,166050
14776,Feijão,43,24,C,303,10902,23299,16583,0,264450
14777,Feijão,18,8,D,380,6018,39646,83208,0,110700
14778,Arroz,2,8,D,527,3896,9380,41025,0,20132
14779,Feijão,11,24,A,482,12477,45637,19342,0,67650
14780,Milho,17,18,B,476,11459,36626,52040,1,184008
14781,Milho,18,12,B,569,10687,20914,86350,0,194832
14782,Trigo,20,18,C,701,11764,2317,72763,1,110880
14783,Milho,9,6,D,421,4630,44803,9747,1,97416
14784,Soja,10,8,A,436,717,3584,12514,1,46250
14785,Milho,43,8,C,348,3492,33052,97562,1,465432
14786,Feijão,47,6,B,302,7094,35962,1165,1,289050
14787,Soja,35,6,C,360,7435,34317,54639,0,161875
14788,Trigo,20,12,C,433,9422,45766,92545,1,110880
14789,Soja,5,6,A,425,8487,5722,97598,0,23125
14790,Soja,16,6,D,642,19263,33014,54834,1,74000
14791,Arroz,37,10,B,520,2970,26421,48956,1,372442
14792,Arroz,43,10,D,337,4968,33389,25562,0,432838
14793,Milho,5,18,C,510,8007,33440,86063,0,54120
14794,Arroz,16,6,A,404,8910,22671,57308,0,161056
14795,Soja,1,12,A,463,8090,35952,47104,1,4625
14796,Arroz,20,10,C,626,18468,30707,8339,1,201320
14797,Milho,38,18,A,477,803,34260,69938,0,411312
14798,Feijão,42,18,D,757,9691,14840,42100,1,258300
14799,Trigo,5,12,D,845,9274,33593,72327,1,27720
14800,Trigo,44,10,D,751,10848,43748,71001,0,243936
14801,Arroz,47,8,A,628,1434,48974,39035,0,473102
14802,Feijão,25,6,B,535,3589,28717,52199,1,153750
14803,Trigo,40,10,B,382,9810,3439,97913,1,221760
14804,Arroz,34,12,C,358,19413,42007,10374,0,342244
14805,Arroz,2,12,B,743,2272,476,19396,1,20132
14806,Soja,23,24,D,348,16947,1432,94931,1,106375
14807,Arroz,7,18,D,315,14327,33769,80581,1,70462
14808,Trigo,18,10,B,685,798,9608,32630,1,99792
14809,Arroz,24,6,C,375,14543,43008,4722,1,241584
14810,Soja,15,10,C,444,17671,49143,97752,0,69375
14811,Milho,46,8,C,409,2990,3801,82245,0,497904
14812,Trigo,29,8,B,829,2491,9444,97898,0,160776
14813,Trigo,16,6,A,614,13910,10112,11193,0,88704
14814,Feijão,18,24,B,795,11631,1840,32360,1,110700
14815,Arroz,31,12,A,406,9548,7612,58179,0,312046
14816,Milho,4,18,B,845,4501,28591,17949,1,43296
14817,Feijão,50,10,B,604,15063,20541,83787,0,307500
14818,Arroz,24,12,A,415,9116,32346,49475,0,241584
14819,Soja,13,24,D,598,8704,9634,62271,1,60125
14820,Trigo,31,24,B,587,17263,29420,75484,0,171864
14821,Feijão,25,8,D,690,18655,3361,43142,1,153750
14822,Milho,40,18,A,697,10822,37052,67204,0,432960
14823,Soja,21,6,C,712,18328,40147,12454,1,97125
14824,Soja,9,18,B,815,9161,11440,11449,0,41625
14825,Soja,6,24,B,755,12744,42247,91464,0,27750
14826,Soja,40,10,C,311,3410,2029,63363,1,185000
14827,Milho,10,8,B,355,3515,9202,84744,1,108240
14828,Trigo,36,24,C,329,19708,15737,68973,1,199584
14829,Trigo,21,18,D,483,19034,5945,54018,1,116424
14830,Trigo,35,6,A,764,8584,21651,71985,0,194040
14831,Milho,45,18,C,469,9119,47532,9861,0,487080
14832,Soja,33,24,D,503,3041,17679,77042,1,152625
14833,Trigo,40,24,B,603,13587,16855,41792,0,221760
14834,Soja,15,24,D,821,3533,9247,14972,1,69375
14835,Milho,11,24,A,486,9886,13781,35255,0,119064
14836,Arroz,21,24,D,655,18226,14479,2118,1,211386
14837,Arroz,37,8,B,349,349,22450,56114,1,372442
14838,Arroz,46,24,B,347,19031,4756,25059,0,463036
14839,Trigo,33,10,B,332,14012,28389,97219,1,182952
14840,Arroz,20,8,C,579,45,43501,92760,0,201320
14841,Feijão,9,8,A,307,698,11487,31562,0,55350
14842,Trigo,35,12,D,493,14971,327,72474,1,194040
14843,Arroz,11,10,A,821,3073,25450,31446,1,110726
14844,Arroz,1,6,C,352,7323,38930,69781,1,10066
14845,Trigo,40,6,D,696,10223,16377,46923,1,221760
14846,Arroz,42,10,B,445,10120,23701,10747,0,422772
14847,Feijão,6,6,D,481,7361,23746,26612,0,36900
14848,Feijão,23,24,C,583,12598,46095,40261,0,141450
14849,Trigo,47,18,A,646,16440,23105,7553,0,260568
14850,Feijão,47,8,B,550,10881,37458,89710,1,289050
14851,Soja,19,6,C,812,10344,46420,58925,1,87875
14852,Arroz,50,10,C,397,7111,9297,90856,0,503300
14853,Soja,22,10,D,728,17137,32247,72112,1,101750
14854,Milho,32,8,B,485,663,6782,18084,0,346368
14855,Trigo,45,24,A,591,17953,48571,14163,0,249480
14856,Soja,46,8,B,694,750,40902,71692,1,212750
14857,Feijão,14,24,C,410,5887,32905,25348,1,86100
14858,Trigo,35,8,B,420,19429,48974,46211,1,194040
14859,Milho,27,18,A,513,4730,8363,10704,1,292248
14860,Trigo,50,12,A,479,14784,24598,90520,1,277200
14861,Soja,25,6,B,745,17937,1735,23309,1,115625
14862,Soja,29,6,A,616,2001,20481,4728,1,134125
14863,Arroz,43,8,D,597,11380,46852,20804,1,432838
14864,Milho,37,18,B,665,1525,12976,93123,1,400488
14865,Arroz,32,24,B,567,9126,2676,56908,0,322112
14866,Trigo,36,10,D,363,7359,46390,34882,1,199584
14867,Feijão,33,12,D,433,13088,5555,67928,1,202950
14868,Feijão,9,18,B,834,16746,22852,27538,1,55350
14869,Soja,9,8,A,656,1804,10869,3701,0,41625
14870,Soja,7,10,D,522,13896,32196,5929,0,32375
14871,Milho,15,24,A,624,2315,9959,43602,1,162360
14872,Arroz,32,24,D,738,19306,49252,60952,0,322112
14873,Milho,19,10,D,823,18935,28580,34802,1,205656
14874,Soja,6,10,D,768,14889,18589,430,1,27750
14875,Feijão,48,18,C,405,14763,39185,51178,0,295200
14876,Arroz,20,12,C,302,12007,61,21219,0,201320
14877,Feijão,42,6,C,609,1075,44483,56882,1,258300
14878,Soja,49,12,A,672,7067,34529,6614,0,226625
14879,Arroz,44,8,A,380,13267,48822,40675,0,442904
14880,Trigo,2,10,D,482,11984,20421,57336,0,11088
14881,Soja,26,18,A,602,3633,10129,14214,0,120250
14882,Soja,26,12,C,563,12127,32721,10080,0,120250
14883,Trigo,45,6,A,735,4331,34527,23235,1,249480
14884,Soja,47,12,C,413,12456,24472,27272,0,217375
14885,Trigo,19,24,C,587,2731,6229,13774,1,105336
14886,Trigo,46,24,C,745,2717,15210,93450,1,255024
14887,Milho,12,18,A,456,15607,15629,2786,0,129888
14888,Arroz,36,8,D,845,5755,43869,82061,0,362376
14889,Feijão,44,12,D,687,9843,43200,16181,0,270600
14890,Soja,12,12,B,526,270,18667,76988,0,55500
14891,Trigo,31,24,B,718,5294,23329,28378,1,171864
14892,Feijão,50,6,D,359,12244,36595,42723,1,307500
14893,Feijão,47,18,D,570,2647,39838,3833,0,289050
14894,Milho,28,8,C,748,19676,29580,93971,0,303072
14895,Trigo,28,12,C,533,806,39698,53750,0,155232
14896,Soja,8,24,B,813,16412,33576,26358,0,37000
14897,Feijão,18,6,B,421,10482,13508,12685,1,110700
14898,Soja,23,8,A,834,3107,16948,17320,1,106375
14899,Feijão,32,12,B,495,7854,19719,63657,0,196800
14900,Soja,9,8,D,312,16056,49628,33284,1,41625
14901,Feijão,23,24,D,480,5765,38473,3668,1,141450
14902,Milho,46,12,D,530,12907,45898,76455,0,497904
14903,Trigo,33,12,B,832,14381,109,78606,1,182952
14904,Trigo,24,8,B,403,1782,7647,23274,1,133056
14905,Milho,4,10,C,564,4309,28637,31143,0,43296
14906,Trigo,26,6,A,713,17212,3556,91309,0,144144
14907,Feijão,25,24,C,551,8894,9342,70500,1,153750
14908,Trigo,19,12,C,445,12137,19219,46544,1,105336
14909,Milho,47,10,B,540,2945,24397,16138,1,508728
14910,Feijão,13,24,D,551,11266,31300,58997,1,79950
14911,Feijão,42,6,C,353,9603,1214,86808,0,258300
14912,Soja,46,10,C,746,15472,1170,75709,0,212750
14913,Feijão,35,24,A,389,5773,38855,72811,0,215250
14914,Feijão,44,12,C,676,8270,23896,52798,1,270600
14915,Feijão,10,6,B,654,13609,38193,26889,1,61500
14916,Trigo,11,12,D,596,17548,19571,73051,0,60984
14917,Trigo,46,10,A,844,17816,33051,31038,1,255024
14918,Soja,11,12,A,393,336,19742,14512,1,50875
14919,Soja,24,18,D,361,9529,8974,18218,0,111000
14920,Soja,16,8,B,668,7643,22673,91583,1,74000
14921,Arroz,42,10,D,514,13635,42469,5527,0,422772
14922,Arroz,15,10,C,302,13104,49845,19048,0,150990
14923,Feijão,11,10,B,753,8027,25498,21877,0,67650
14924,Milho,41,6,D,604,11324,39123,58304,0,443784
14925,Milho,34,10,B,808,7489,24356,7287,0,368016
14926,Milho,26,24,B,826,15925,12213,5599,0,281424
14927,Trigo,1,8,B,445,858,47213,93714,0,5544
14928,Milho,15,18,B,417,8338,47836,24241,1,162360
14929,Arroz,32,12,A,399,10880,48823,38399,1,322112
14930,Trigo,1,8,D,725,9041,8968,8210,1,5544
14931,Feijão,38,18,A,451,17876,4103,45725,0,233700
14932,Feijão,36,18,B,678,4791,44111,34687,1,221400
14933,Soja,32,8,C,689,2316,8948,18868,0,148000
14934,Milho,27,12,B,813,19024,49598,41272,0,292248
14935,Feijão,37,18,C,366,2850,38864,36037,0,227550
14936,Trigo,10,18,C,370,6576,38861,59538,0,55440
14937,Feijão,44,8,C,821,14483,21842,72626,0,270600
14938,Milho,27,18,D,710,5674,16010,69212,1,292248
14939,Trigo,1,10,C,846,14930,48792,41265,1,5544
14940,Milho,15,24,D,560,7832,10123,23096,1,162360
14941,Feijão,33,18,D,525,6818,36353,31320,1,202950
14942,Trigo,10,24,B,623,4292,6462,35555,0,55440
14943,Arroz,49,18,D,756,13878,6112,15828,0,493234
14944,Soja,47,10,A,467,16799,767,27187,0,217375
14945,Arroz,15,18,C,382,2469,487,65496,1,150990
14946,Milho,4,18,D,810,16537,42528,60605,1,43296
14947,Arroz,25,10,C,361,19827,34769,64882,0,251650
14948,Feijão,47,12,C,345,6408,11280,22874,1,289050
14949,Soja,7,10,B,609,13709,44851,23941,1,32375
14950,Feijão,46,12,D,708,9326,37837,29864,0,282900
14951,Soja,10,24,C,556,18491,27576,26546,1,46250
14952,Soja,26,18,D,412,16437,38125,49816,1,120250
14953,Soja,48,10,C,620,8736,1474,98620,1,222000
14954,Arroz,45,12,C,619,14119,48615,30770,0,452970
14955,Trigo,10,6,B,436,2100,21416,14215,0,55440
14956,Soja,5,6,A,433,11498,34300,30216,1,23125
14957,Arroz,25,10,A,534,7585,30539,81444,0,251650
14958,Arroz,38,10,D,576,658,39770,92325,1,382508
14959,Trigo,24,24,D,746,6413,45805,51787,1,133056
14960,Trigo,49,8,B,746,18479,15756,41460,1,271656
14961,Trigo,35,10,D,472,10383,29428,60595,1,194040
14962,Trigo,42,8,C,388,15378,24833,73315,1,232848
14963,Trigo,27,12,D,727,9782,35171,1010,1,149688
14964,Arroz,6,8,D,476,14306,14977,52987,0,60396
14965,Milho,48,24,D,557,6849,43772,48202,0,519552
14966,Milho,11,8,B,384,122,37687,74349,0,119064
14967,Trigo,20,18,C,783,15999,49793,64956,1,110880
14968,Milho,8,6,D,379,6879,43948,20575,0,86592
14969,Arroz,7,12,D,539,16433,16391,3257,0,70462
14970,Milho,43,8,D,779,5563,47809,3643,1,465432
14971,Trigo,14,12,C,808,15980,25854,2320,1,77616
14972,Trigo,25,10,D,637,19574,49499,4764,1,138600
14973,Soja,48,18,A,845,2709,43748,67435,0,222000
14974,Milho,14,10,A,663,16720,10670,24212,1,151536
14975,Soja,17,8,A,326,7586,30537,4905,0,78625
14976,Feijão,13,24,C,328,9069,34114,59751,1,79950
14977,Trigo,10,24,A,355,18050,28569,37850,0,55440
14978,Arroz,21,18,A,397,3591,44262,7578,1,211386
14979,Milho,37,12,C,666,19606,23672,15047,1,400488
14980,Trigo,7,12,D,677,11726,20712,32396,0,38808
14981,Feijão,15,18,C,404,10997,2295,76619,0,92250
14982,Feijão,27,10,C,748,15960,12713,27605,1,166050
14983,Trigo,42,8,D,843,12110,13882,29569,1,232848
14984,Feijão,23,8,B,802,19279,13587,44075,0,141450
14985,Feijão,50,18,C,611,14788,29054,28249,1,307500
14986,Feijão,14,6,C,437,3347,2316,56012,1,86100
14987,Feijão,21,18,B,554,12414,34218,64119,0,129150
14988,Milho,11,10,C,305,8357,36741,23136,0,119064
14989,Trigo,3,12,D,672,10467,40487,32500,0,16632
14990,Trigo,28,6,C,593,512,40269,35555,1,155232
14991,Milho,46,18,C,609,13333,34754,70042,1,497904
14992,Feijão,29,12,B,569,7242,42531,56526,1,178350
14993,Arroz,10,12,C,674,9482,8622,37740,0,100660
14994,Arroz,46,6,C,530,15756,23560,90861,1,463036
14995,Trigo,27,18,A,797,2606,9977,58957,1,149688
14996,Milho,36,24,D,329,14097,49103,44220,1,389664
14997,Trigo,37,6,C,589,2977,47888,48876,0,205128
14998,Trigo,16,10,B,373,19025,28228,75113,1,88704
14999,Feijão,49,18,C,406,14207,49799,76905,0,301350
15000,Trigo,15,10,B,531,2488,30780,63518,0,83160
15001,Soja,11,10,A,500,471,46122,70154,0,50875
15002,Trigo,8,18,D,738,10562,15583,14911,1,44352
15003,Feijão,3,8,D,849,13241,43551,43279,1,18450
15004,Arroz,49,24,B,322,6458,32981,89042,0,493234
15005,Trigo,15,10,B,678,6028,20774,61948,0,83160
15006,Milho,40,18,B,363,3786,18439,32122,0,432960
15007,Arroz,18,24,B,434,12973,42986,55354,1,181188
15008,Feijão,3,6,A,830,7874,49269,5169,1,18450
15009,Milho,2,10,A,794,11311,22584,50620,1,21648
15010,Milho,25,12,B,476,12544,14933,94306,0,270600
15011,Soja,18,6,B,803,4060,1585,16531,0,83250
15012,Arroz,29,8,C,735,2301,10540,30614,1,291914
15013,Trigo,15,12,B,529,12245,15007,52766,1,83160
15014,Milho,18,18,B,748,2538,41608,61001,1,194832
15015,Feijão,41,12,D,355,19413,30561,69997,0,252150
15016,Feijão,29,18,A,757,14553,10078,27802,0,178350
15017,Feijão,42,24,D,335,16388,5648,41737,1,258300
15018,Arroz,30,8,D,832,4621,12579,77504,0,301980
15019,Trigo,41,18,A,571,1080,11552,17512,1,227304
15020,Soja,27,18,C,311,13387,26482,80210,0,124875
15021,Soja,13,24,C,491,13081,14652,93090,1,60125
15022,Milho,9,12,B,592,3865,42420,32710,1,97416
15023,Trigo,8,6,D,694,9140,40747,29937,1,44352
15024,Trigo,37,12,B,583,12604,46326,70003,1,205128
15025,Milho,24,12,D,421,8910,6467,37986,0,259776
15026,Arroz,23,6,B,523,19307,7134,71782,0,231518
15027,Feijão,41,8,D,653,4132,16436,9872,1,252150
15028,Trigo,31,24,B,849,7676,48841,95987,1,171864
15029,Feijão,40,24,D,392,307,32697,66948,1,246000
15030,Milho,20,8,B,329,13027,33019,28491,1,216480
15031,Arroz,8,12,D,611,18582,2886,65438,1,80528
15032,Trigo,4,6,A,711,19732,37556,48989,0,22176
15033,Trigo,43,24,A,816,17084,45362,18304,0,238392
15034,Milho,26,24,C,589,4508,16285,10334,1,281424
15035,Soja,24,8,C,397,928,39221,7887,0,111000
15036,Arroz,18,8,C,817,1837,30791,37464,0,181188
15037,Feijão,15,18,D,432,1830,16134,35082,0,92250
15038,Arroz,29,8,C,662,19099,14974,39258,1,291914
15039,Milho,40,8,B,396,4485,26925,99073,0,432960
15040,Trigo,25,6,A,708,4725,7243,18984,0,138600
15041,Trigo,43,10,B,806,1667,42841,23331,0,238392
15042,Milho,4,8,C,366,11028,1313,89594,1,43296
15043,Feijão,1,12,D,841,18964,17299,4359,1,6150
15044,Milho,10,24,D,496,6745,9489,54670,1,108240
15045,Soja,11,18,B,344,7485,33335,79254,0,50875
15046,Feijão,9,18,C,353,6016,2307,41174,0,55350
15047,Trigo,19,6,D,696,15587,11840,70007,1,105336
15048,Feijão,48,24,A,407,367,18624,86287,0,295200
15049,Soja,49,6,A,366,11086,34448,56392,1,226625
15050,Arroz,5,6,B,717,1354,33430,57899,1,50330
15051,Soja,33,18,B,512,9370,36885,39648,1,152625
15052,Arroz,6,18,D,474,9291,43823,4407,1,60396
15053,Feijão,22,24,C,681,3965,42733,98416,0,135300
15054,Arroz,2,10,B,482,17436,38959,98964,0,20132
15055,Trigo,19,18,B,682,3953,12310,29306,1,105336
15056,Milho,3,10,A,739,14960,2573,6798,1,32472
15057,Milho,45,6,B,448,6916,19373,36384,1,487080
15058,Milho,25,6,D,520,14773,3543,95619,1,270600
15059,Arroz,11,24,C,348,14130,42576,75136,1,110726
15060,Soja,12,24,B,546,8257,45670,17012,1,55500
15061,Milho,4,24,C,569,1078,36997,69608,0,43296
15062,Arroz,37,8,C,559,9746,47421,35562,1,372442
15063,Trigo,13,24,C,475,11290,48971,84297,0,72072
15064,Milho,3,24,D,414,1,23736,7490,1,32472
15065,Soja,23,24,C,318,10333,23043,23955,1,106375
15066,Milho,22,6,B,751,12725,42249,63230,0,238128
15067,Soja,8,12,D,745,9844,11197,55876,0,37000
15068,Soja,30,12,A,675,2912,10439,84998,0,138750
15069,Milho,36,8,B,525,16476,40703,33824,0,389664
15070,Feijão,11,6,A,376,16563,6885,13164,1,67650
15071,Trigo,34,24,C,622,12894,2352,89235,1,188496
15072,Trigo,47,10,C,684,7145,1745,86757,1,260568
15073,Arroz,47,8,C,436,9546,11632,6091,1,473102
15074,Soja,33,10,C,757,7809,14801,27637,0,152625
15075,Soja,37,24,D,614,13928,32100,73087,0,171125
15076,Trigo,25,24,A,848,11377,24113,91903,1,138600
15077,Arroz,11,8,C,433,15996,9982,61452,1,110726
15078,Arroz,18,10,A,792,4711,38325,78538,1,181188
15079,Feijão,18,10,C,576,11613,25123,59991,0,110700
15080,Soja,50,18,A,460,9886,44899,75676,0,231250
15081,Milho,26,24,C,547,4388,25282,7618,0,281424
15082,Trigo,30,8,A,470,17153,44675,44089,0,166320
15083,Arroz,15,12,C,316,5736,12346,74367,0,150990
15084,Arroz,48,10,B,732,8860,16031,33956,0,483168
15085,Arroz,11,10,C,757,2883,18244,98956,1,110726
15086,Soja,49,12,D,634,641,48515,43934,0,226625
15087,Soja,6,12,C,344,14106,44849,49466,0,27750
15088,Milho,45,18,C,723,18013,45438,14565,1,487080
15089,Arroz,32,6,C,517,19664,17636,638,1,322112
15090,Milho,47,10,B,581,19053,29860,72152,0,508728
15091,Arroz,31,12,D,424,5734,32926,24769,1,312046
15092,Soja,46,24,D,691,13753,11227,38086,0,212750
15093,Soja,45,8,B,816,2720,6536,53937,0,208125
15094,Arroz,39,24,B,585,1728,29141,62136,0,392574
